gbifID,species,Latitude,Longitude,Elevation,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,MAR,Eref,CMD,RH,CMI,DD1040
811880141,Rubus lasiococcus,45.37361,-121.69444,3347,1.3,12.1,-5.4,17.4,3574,509,3.2,23.7,1026,655,6080,6,150,171,289,118,2368,-30.2,27.2,15,282,24,82,337.21,181
441828819,Rubus lasiococcus,47.07017,-121.06326,1802,6.2,15.9,-1.7,17.6,1890,260,8.6,61.1,354,1347,4338,42,195,161,287,126,499,-27.1,34.7,15.7,673,247,65,132.93,570
441828784,Rubus lasiococcus,47.980822,-120.737187,1500,7.4,18.2,-1.9,20.1,1643,171,10.6,106.4,334,1705,3970,103,208,149,287,138,411,-27.5,36.8,14.3,735,389,64,98.14,824
441828657,Rubus lasiococcus,47.27694,-121.3375,1198,8.2,18,-0.3,18.3,2357,339,7.7,53.1,228,1787,3678,101,245,136,297,161,326,-23.1,36.6,13.9,713,235,69,174.32,844
441828554,Rubus lasiococcus,48.06611,-121.50778,1067,9.2,18.7,1,17.7,4108,704,4.7,26.6,168,2016,3329,133,264,127,304,177,327,-21,36.3,14,735,101,69,345.82,971
441828302,Rubus lasiococcus,47.98167,-123.60139,174,11.9,19.6,5.3,14.3,1693,180,12.9,108.5,57,2638,2440,211,329,69,333,264,28,-12.1,38.2,11.5,776,373,71,98.74,1285
441828294,Rubus lasiococcus,47.744438,-121.090111,1524.5,6.8,16.9,-1.5,18.3,2311,327,7.3,51.6,315,1491,4122,60,215,149,290,140,494,-26,34.9,13.9,660,219,68,176.03,663
441828198,Rubus lasiococcus,46.85163,-121.76092,4380,-6.1,4.8,-13.4,18.2,3087,397,1.3,12.2,2645,108,8762,0,60,114,250,136,2868,-44.6,20.6,16.9,126,20,75,301.12,6
441828195,Rubus lasiococcus,48.105535,-120.737582,1220,8.1,19.5,-2,21.5,1407,129,12.8,150.7,324,1932,3770,166,224,134,292,158,341,-27.4,37.7,14.6,746,443,65,73.05,990
441828194,Rubus lasiococcus,47.99538,-123.46784,1896,5.1,14.3,-2.2,16.5,2471,252,6.1,56.6,420,1093,4700,19,189,164,291,127,846,-27.8,31.8,15.9,496,182,70,206.03,400
441828193,Rubus lasiococcus,47.71167,-121.15444,640,9.4,19.2,0.5,18.7,2179,350,8.9,54.9,174,2091,3295,160,263,128,301,173,191,-21.8,37.9,12.9,780,255,67,149.84,1035
441828187,Rubus lasiococcus,47.52205,-123.26061,1677,6.4,15.1,-0.3,15.3,2950,404,5.6,37.3,272,1275,4232,29,223,152,295,143,532,-23.5,32.6,16.2,583,119,73,249.96,495
441828110,Rubus lasiococcus,45.94957,-121.72064,979,9.8,19.6,1.5,18.1,1899,227,10.4,86.2,145,2177,3153,176,274,120,309,190,135,-20.1,38.4,14.8,792,344,69,120.2,1086
441828102,Rubus lasiococcus,47.366667,-121.551389,1128,9,17.9,1,16.9,2848,470,6.7,38.2,165,1931,3372,104,268,129,306,177,233,-20.3,36.1,11.7,726,159,70,221.76,898
441828097,Rubus lasiococcus,47.348833,-121.501433,1497,8.3,17.3,0.6,16.8,3080,518,5.9,33.4,191,1741,3609,78,259,134,304,170,314,-21.3,35.3,12.7,684,125,72,249.73,781
441828088,Rubus lasiococcus,47.32,-121.593056,1098,8.9,17.6,1.1,16.6,2790,458,6.8,38.5,166,1890,3410,93,268,130,307,177,231,-20.3,35.6,12.3,714,157,71,218.02,866
441828087,Rubus lasiococcus,47.32,-121.593056,1098,8.9,17.6,1.1,16.6,2790,458,6.8,38.5,166,1890,3410,93,268,130,307,177,231,-20.3,35.6,12.3,714,157,71,218.02,866
441828080,Rubus lasiococcus,47.29615,-121.534167,1113,8.8,17.8,0.9,17,2730,436,6.9,40.9,173,1894,3431,99,264,132,305,173,243,-20.7,36.3,13.2,727,180,70,210.32,877
441827949,Rubus lasiococcus,48.063294,-121.513675,991,9.4,18.9,1.1,17.8,4072,706,4.8,26.7,163,2065,3277,144,267,124,305,181,307,-20.8,36.4,14,740,102,69,341.8,1003
441827948,Rubus lasiococcus,46.19893,-122.18888,1875,5.8,15.6,-1,16.6,4462,611,3.5,25.5,350,1214,4464,30,216,149,289,140,1206,-23.7,32.7,13.8,553,77,75,404.51,485
441827946,Rubus lasiococcus,47.56,-123.42528,1220,8.6,16.8,2,14.8,3871,539,4.8,31.2,140,1738,3464,64,272,125,310,185,259,-19.6,34.3,11.3,634,100,74,334.8,742
441827945,Rubus lasiococcus,47.46722,-121.45472,1220,8.4,17.5,0.7,16.8,3340,595,5.5,29.4,185,1766,3582,85,263,130,304,174,322,-20.8,35.3,13.2,677,107,73,277.76,803
441827943,Rubus lasiococcus,47.93333,-123.40833,1524,6.8,15.5,-0.1,15.5,1903,201,8.8,77.1,252,1350,4127,36,229,146,297,151,336,-23.5,33,13.2,582,224,73,144.59,540
4022272624,Rubus lasiococcus,43.64247,-122.035773,1477,8.4,18,0.8,17.3,1748,284,10.5,63.6,197,1811,3597,103,221,156,287,131,194,-23.4,37.5,15.4,880,343,60,97.26,854
4022251381,Rubus lasiococcus,43.781739,-122.045997,1649,7.2,16.5,-0.1,16.6,1824,282,9.4,58.5,253,1499,3996,54,200,166,280,114,303,-25.3,36.2,16.1,805,303,61,114.62,647
4022200662,Rubus lasiococcus,46.869818,-121.519426,1628,6.4,16,-1.4,17.4,1992,245,8.2,65.3,322,1369,4257,43,203,159,289,130,480,-26.4,34.4,14.9,660,251,67,145.64,577
4022161491,Rubus lasiococcus,43.639137,-122.041573,1483,8.4,18.1,0.8,17.3,1753,280,10.5,64.5,197,1816,3592,104,221,156,287,131,195,-23.4,37.6,15.2,881,349,60,97.48,858
4022150426,Rubus lasiococcus,44.281418,-122.145722,1553,9.3,18.5,2.8,15.7,2368,396,8.2,46.7,128,1972,3260,115,249,146,299,153,140,-20.3,38.7,16,870,258,62,156.52,924
4022073414,Rubus lasiococcus,44.281247,-122.143172,1578,9.3,18.4,2.8,15.7,2378,399,8.1,46.2,130,1953,3281,112,247,147,299,152,144,-20.4,38.6,16.1,867,256,62,157.72,912
4022069463,Rubus lasiococcus,44.28145,-122.146097,1553,9.3,18.5,2.8,15.7,2368,397,8.2,46.7,128,1971,3260,115,248,146,299,153,140,-20.3,38.7,16,869,258,62,156.54,923
4022052490,Rubus lasiococcus,44.278205,-122.14027,1438,9.8,19,3.2,15.8,2334,383,8.5,49.7,114,2096,3118,140,258,141,302,161,114,-19.4,39.2,16,885,269,62,150.51,1004
4022032534,Rubus lasiococcus,44.228943,-121.876427,1450,8.3,17.5,0.8,16.7,2407,367,7.6,47.7,191,1748,3625,85,218,158,286,128,261,-24,37.5,15.6,866,273,60,164.56,799
4021997536,Rubus lasiococcus,44.20535,-122.130552,1497,10.2,19.4,3.6,15.8,2327,384,8.7,50.4,103,2192,3002,158,266,139,303,164,96,-18.1,39.8,14.1,909,278,62,145.18,1062
4021994502,Rubus lasiococcus,44.180133,-121.825722,1843,6.5,15.9,-0.8,16.8,2590,399,6.4,40,305,1368,4230,42,184,169,277,108,566,-27,35.5,15.7,783,222,60,193.6,573
4006710591,Rubus lasiococcus,47.386437,-121.388293,785,8.9,18.7,0.2,18.6,2506,375,7.5,50,197,1970,3450,136,251,135,298,163,274,-22.5,37.8,13.4,774,242,67,183.8,963
3994288516,Rubus lasiococcus,49.140558,-120.804793,1781,4.8,15.3,-3.9,19.2,1255,229,11.8,66.6,560,1174,4824,29,175,158,274,115,512,-31.5,33.9,14,548,235,66,77.75,468
3994271526,Rubus lasiococcus,49.140558,-120.804793,1781,4.8,15.3,-3.9,19.2,1255,229,11.8,66.6,560,1174,4824,29,175,158,274,115,512,-31.5,33.9,14,548,235,66,77.75,468
3994170579,Rubus lasiococcus,49.140558,-120.804793,1781,4.8,15.3,-3.9,19.2,1255,229,11.8,66.6,560,1174,4824,29,175,158,274,115,512,-31.5,33.9,14,548,235,66,77.75,468
3994110545,Rubus lasiococcus,49.137123,-120.796607,1646,5.3,15.9,-3.8,19.7,1175,218,13,72.6,524,1284,4654,37,181,155,274,119,439,-31.2,34.7,13.9,606,266,65,66.2,539
3994069544,Rubus lasiococcus,42.037317,-122.079475,1285,11,21.6,1.8,19.8,544,108,38.5,199.7,128,2555,2880,313,244,136,291,154,28,-23.4,41.7,16.7,1088,737,54,-54.97,1375
3986213957,Rubus lasiococcus,49.073942,-120.767955,1673,5.4,16,-3.7,19.7,1184,207,13,77.1,516,1312,4613,40,181,156,274,118,446,-31.1,34.9,13.9,633,291,65,64.81,560
3985738954,Rubus lasiococcus,49.074839,-120.768824,1702,5.3,15.8,-3.8,19.6,1197,209,12.8,75.7,521,1290,4646,38,180,157,274,117,459,-31.1,34.7,14,627,284,65,66.98,545
3985701733,Rubus lasiococcus,42.891606,-122.13095,1990,6.8,16.7,-0.8,17.4,1601,195,10.5,85.3,302,1474,4129,56,189,171,278,108,366,-27.2,36.5,16,810,392,60,91.15,648
3985689950,Rubus lasiococcus,49.074839,-120.768824,1702,5.3,15.8,-3.8,19.6,1197,209,12.8,75.7,521,1290,4646,38,180,157,274,117,459,-31.1,34.7,14,627,284,65,66.98,545
3968371016,Rubus lasiococcus,44.20879,-122.1316,1341,10.7,19.9,3.8,16,2264,361,9.1,55.1,93,2330,2868,193,275,132,306,174,79,-17.6,40.3,14.1,930,300,62,136.13,1155
3966569520,Rubus lasiococcus,43.551303,-122.35312,1680,9.3,19,1.9,17,1573,285,12.2,66.4,150,2010,3314,143,243,150,299,150,114,-21.2,38.1,17.1,878,334,62,76.63,980
3966374493,Rubus lasiococcus,44.210913,-121.833633,1725,6.9,16.4,-0.5,16.8,2570,389,6.6,42.1,278,1453,4093,49,190,166,278,111,492,-26.5,36,16.2,804,237,59,188.68,623
3966362541,Rubus lasiococcus,44.180107,-121.825812,1843,6.5,15.9,-0.8,16.8,2590,399,6.4,40,305,1368,4229,42,184,169,278,108,566,-27,35.5,15.7,783,222,60,193.65,573
3961398806,Rubus lasiococcus,46.705343,-121.939648,1200,9,18.4,1.3,17.2,2133,374,8.9,49.3,165,1940,3397,121,257,136,303,167,173,-21.1,37.1,13.9,760,214,68,146.55,929
3961260237,Rubus lasiococcus,48.537712,-120.63649,1389,6.2,17.2,-3.4,20.6,1416,221,11.4,77.9,458,1494,4355,68,196,150,283,133,470,-29.7,35.9,9.8,666,306,66,84.7,691
3947250344,Rubus lasiococcus,44.223729,-121.885817,1464,8.4,17.6,1.1,16.6,2390,364,7.7,48.4,183,1769,3585,88,222,156,288,132,242,-23.4,37.5,15.6,863,273,60,162.84,811
3947080949,Rubus lasiococcus,46.611265,-121.989926,1085,9.3,18.6,1.8,16.8,2115,359,9.1,51.8,146,1988,3302,127,268,131,307,177,144,-20.1,36.8,15.1,744,221,69,147.13,950
3925509552,Rubus lasiococcus,47.387108,-121.387703,771,8.9,18.8,0.2,18.6,2497,374,7.6,50.2,197,1976,3443,137,251,135,298,163,272,-22.5,37.9,13.4,776,243,67,182.63,968
3925399427,Rubus lasiococcus,46.786413,-121.74247,1643,6.4,15.7,-1.2,16.9,3165,434,5.2,36.3,314,1343,4262,38,207,157,291,134,723,-26,33.6,16.1,638,152,68,265.52,554
3924991152,Rubus lasiococcus,47.408627,-121.36858,800,8.8,18.6,0.2,18.5,2845,415,6.6,44.8,200,1940,3481,130,252,135,299,164,319,-22.2,37.6,13.3,763,223,68,219.03,943
3923671593,Rubus lasiococcus,46.829628,-121.644578,1614,6.2,15.8,-1.5,17.3,2337,305,6.9,51.9,337,1322,4331,38,202,159,289,130,595,-26.4,34.3,16.2,646,208,68,182.28,550
3923634553,Rubus lasiococcus,46.468688,-121.519172,1528,6.7,16.5,-1.4,17.8,1874,271,8.9,60.7,310,1450,4158,52,211,155,291,136,400,-25.9,34.9,16.3,671,241,68,132.85,631
3923627684,Rubus lasiococcus,47.987005,-123.459992,1385,7.2,15.8,0.2,15.7,2235,229,7.7,69.2,233,1445,3984,41,233,144,299,155,344,-23.3,33.6,14.4,620,212,71,174.66,586
3923563326,Rubus lasiococcus,49.074094,-120.77171,1624,5.6,16.2,-3.7,20,1159,203,13.4,79.7,507,1350,4560,44,183,155,274,119,426,-31,35.2,13.8,643,303,64,60.97,585
3923528583,Rubus lasiococcus,46.486697,-121.46768,1745,5.8,15.5,-2.2,17.8,2029,296,7.8,52.5,386,1259,4483,34,193,162,286,123,573,-27.7,33.8,17.1,622,212,67,152.74,517
3923523582,Rubus lasiococcus,46.786328,-121.745317,1621,6.5,15.8,-1.1,16.9,3161,434,5.2,36.5,308,1358,4236,39,209,156,291,135,703,-25.8,33.7,16.1,641,155,68,264.78,563
3923401547,Rubus lasiococcus,46.880212,-121.72691,2524,1.6,11.4,-5.9,17.3,2923,417,4,27.3,941,627,5983,4,133,184,276,92,1931,-33.5,28.9,14.7,397,92,70,263.22,150
3923363580,Rubus lasiococcus,46.48505,-121.477303,1653,6.2,15.9,-1.8,17.7,1989,291,8.1,54.6,351,1337,4345,40,200,159,288,128,497,-26.9,34.3,17.1,653,219,68,146.95,562
3923355663,Rubus lasiococcus,46.950285,-121.867754,1574,7,16.1,-0.5,16.6,2176,508,7.8,31.7,266,1446,4061,45,220,151,293,142,331,-24.8,34.3,14.5,660,112,69,164.19,606
3915551303,Rubus lasiococcus,46.908396,-121.661888,1951,5.4,14.9,-2.3,17.2,2048,292,7.5,50.9,406,1163,4602,26,189,163,287,124,654,-27.6,33.1,16.4,598,194,68,156.68,458
3915532400,Rubus lasiococcus,45.317375,-121.707947,1580,7.1,17.1,-0.2,17.3,2634,399,6.5,42.9,264,1526,4010,65,226,146,297,151,482,-23.7,35,17,659,166,71,211.12,680
3915449718,Rubus lasiococcus,46.668362,-121.893261,1313,8.3,17.7,0.9,16.7,2367,388,7.7,45.5,188,1757,3607,88,248,141,303,161,242,-21.8,35.7,15.5,709,184,70,177.58,809
3915333117,Rubus lasiococcus,48.513572,-120.735206,1477,5.9,16.7,-3.4,20,1499,232,10.6,71.9,469,1402,4462,53,193,153,283,130,516,-29.7,35.2,13.5,646,280,66,95.78,628
3912218043,Rubus lasiococcus,48.220183,-121.321895,1753,6.6,16,-0.8,16.8,3073,489,5.4,32.7,293,1385,4176,43,208,159,289,130,602,-25.6,34.4,12.9,651,152,67,252.31,582
3912209337,Rubus lasiococcus,49.075336,-120.768744,1751,5.1,15.6,-3.8,19.4,1221,213,12.4,73.4,532,1250,4703,34,178,158,274,117,481,-31.2,34.4,14,604,272,65,70.8,519
3912176597,Rubus lasiococcus,48.552135,-121.327821,1619,6.6,16.7,-1.4,18.1,3010,465,5.5,35.8,320,1434,4178,51,212,146,288,141,641,-26.5,34.8,14.8,626,129,69,248.82,621
3912096639,Rubus lasiococcus,48.518094,-121.60191,1400,7.7,17.5,-0.3,17.8,3292,522,5.4,33.6,242,1638,3818,70,233,142,293,151,467,-24.1,35.5,14.5,657,110,69,272.28,726
3903672930,Rubus lasiococcus,49.13984,-120.800215,1745,4.9,15.4,-3.9,19.3,1234,226,12.1,68.1,550,1201,4781,30,177,158,274,116,493,-31.4,34.1,14,587,243,66,74.77,486
3903622579,Rubus lasiococcus,46.479337,-121.498274,1382,7.3,17,-0.7,17.7,1870,276,9.3,61.5,266,1572,3948,66,223,150,293,143,319,-24.7,35.5,16.7,700,251,68,129.58,707
3903585775,Rubus lasiococcus,49.13984,-120.800215,1745,4.9,15.4,-3.9,19.3,1234,226,12.1,68.1,550,1201,4781,30,177,158,274,116,493,-31.4,34.1,14,587,243,66,74.77,486
3903582979,Rubus lasiococcus,49.13984,-120.800215,1745,4.9,15.4,-3.9,19.3,1234,226,12.1,68.1,550,1201,4781,30,177,158,274,116,493,-31.4,34.1,14,587,243,66,74.77,486
3903537463,Rubus lasiococcus,47.817225,-121.101186,1278,7.4,17.7,-1.3,18.9,2277,328,7.6,53.8,292,1639,3943,84,220,147,290,143,435,-25.7,36.1,13.5,700,238,67,167.75,764
3903475872,Rubus lasiococcus,48.782362,-120.730738,1888,4.5,14.8,-4,18.8,1407,215,10.3,68.5,572,1101,4919,23,174,159,279,119,618,-31.3,32.9,13.3,524,229,68,96.42,428
3903372895,Rubus lasiococcus,46.478122,-121.513222,1717,5.9,15.7,-2.1,17.8,1956,285,8.1,55,373,1287,4433,36,195,161,287,126,529,-27.5,34,16.8,626,217,67,144.75,532
3902977066,Rubus lasiococcus,46.494921,-121.504853,1825,5.5,15.2,-2.4,17.6,2040,299,7.6,50.8,406,1197,4576,29,188,165,286,121,608,-28.1,33.4,17.6,609,201,67,155.45,480
3902911147,Rubus lasiococcus,48.835438,-120.707151,1467,5.4,16.2,-4.3,20.4,1381,207,11.2,78.3,550,1348,4622,44,180,160,276,116,568,-31.4,35.5,14,651,318,64,82.19,584
3902767495,Rubus lasiococcus,48.737642,-121.129592,1362,7.6,17.8,-1,18.8,2512,361,7,49.2,277,1681,3872,88,228,140,291,151,436,-25,36.3,15.4,682,211,68,191.31,782
3902740484,Rubus lasiococcus,48.085453,-121.465538,1249,8.2,17.7,0.3,17.4,4112,662,4.4,26.7,206,1766,3634,89,244,140,298,158,465,-22.6,35.5,13,711,107,69,350.46,812
3902383606,Rubus lasiococcus,48.533969,-120.728819,1608,5.4,16,-3.6,19.6,1530,243,10.1,65.9,499,1294,4619,40,184,158,280,123,568,-30.3,34.5,13.3,628,256,66,101.46,554
3902322031,Rubus lasiococcus,47.928792,-121.339363,1394,8.1,17.8,0,17.8,3232,524,5.6,33.9,222,1737,3707,92,237,143,295,152,410,-23.4,36.3,14.7,716,158,67,259.88,809
3902135877,Rubus lasiococcus,42.868778,-122.159515,1805,7.6,17.4,0,17.3,1665,181,10.5,95.9,247,1634,3863,78,202,166,282,116,291,-25.6,37.4,17,861,430,60,92.47,747
3892577256,Rubus lasiococcus,47.670372,-121.240457,1505,7.6,17.1,0,17,2531,399,6.9,42.8,227,1584,3850,66,243,136,297,161,348,-22.8,34.7,14.3,652,174,72,199.6,699
3892493483,Rubus lasiococcus,49.126503,-120.749046,1825,4.7,15.1,-4,19.1,1266,230,11.6,65.8,572,1143,4871,27,174,159,274,114,535,-31.5,33.7,13.6,543,232,66,79.72,451
3892285458,Rubus lasiococcus,48.520978,-121.606513,1336,8,17.8,0,17.8,3230,514,5.6,34.6,225,1700,3728,78,238,140,295,155,411,-23.6,35.8,14,672,117,69,265.03,761
3889217608,Rubus lasiococcus,42.022375,-123.4559,1676,10.7,20.5,3.7,16.8,1837,154,11.3,132.9,101,2381,2905,246,283,131,322,190,83,-16.7,38.6,15.4,871,455,68,104.04,1230
3889121515,Rubus lasiococcus,47.986697,-123.460533,1385,7.2,15.8,0.2,15.7,2230,228,7.7,69.3,232,1447,3981,41,233,144,299,155,342,-23.2,33.6,14.4,621,212,71,174.17,587
3888852619,Rubus lasiococcus,49.126503,-120.749046,1825,4.7,15.1,-4,19.1,1266,230,11.6,65.8,572,1143,4871,27,174,159,274,114,535,-31.5,33.7,13.6,543,232,66,79.72,451
3888833508,Rubus lasiococcus,48.024632,-123.453076,1286,7.7,16.5,0.7,15.8,2587,283,6.9,58.2,203,1577,3788,54,238,144,302,158,313,-23.1,34.2,13.1,655,209,70,205.19,669
3888810487,Rubus lasiococcus,48.017631,-123.451887,1460,7.1,16,-0.1,16.1,2625,282,6.5,56.6,246,1446,4015,43,224,150,299,149,428,-24.4,33.7,13.8,623,200,69,211.82,595
3888791494,Rubus lasiococcus,47.983792,-123.530403,1610,6,14.9,-1.2,16.2,2535,257,6.3,58.1,329,1217,4407,28,205,157,293,136,648,-26.1,32.5,14.9,568,188,71,209.48,474
3888768205,Rubus lasiococcus,42.018619,-123.451256,1787,10.5,20.4,3.5,16.9,1856,155,11.1,132.1,108,2340,2959,238,281,133,321,188,94,-16.9,38.5,16,859,448,69,107.07,1209
3881791210,Rubus lasiococcus,47.984616,-123.530192,1610,5.9,14.9,-1.2,16.2,2543,258,6.3,57.9,332,1212,4418,27,205,158,293,136,658,-26.1,32.5,14.8,567,188,71,210.39,471
3881434912,Rubus lasiococcus,47.515067,-123.258255,1402,7.5,16,0.6,15.4,2881,389,6.1,41.2,208,1500,3874,45,243,143,300,157,348,-21.8,33.9,15.8,634,147,72,237.76,618
3873889458,Rubus lasiococcus,45.531587,-122.089011,1184,8.7,17.9,1.2,16.7,3576,540,5.2,33.1,173,1869,3466,101,256,137,302,165,325,-20.9,36.5,14.7,762,147,68,293.35,873
3873698164,Rubus lasiococcus,47.44732,-121.425597,987,8.7,17.9,0.7,17.2,3064,510,6.1,35.2,182,1856,3497,101,262,131,303,173,290,-21,36.1,12.5,714,150,71,246.54,863
3873225130,Rubus lasiococcus,47.383013,-121.446125,1112,8.4,17.7,0.4,17.4,3009,458,6.1,38.8,197,1803,3580,94,256,133,302,169,327,-21.7,36,12.7,708,173,71,241.55,835
3860608296,Rubus lasiococcus,46.132008,-122.1722,827,10.1,19.2,2.5,16.8,3931,519,5.1,37.1,119,2193,3055,166,286,117,315,197,206,-18.4,37.8,14.3,774,175,70,326.07,1077
3858254408,Rubus lasiococcus,46.758263,-121.69877,1433,7.8,17.3,0.1,17.2,2666,376,6.7,46,225,1646,3792,74,231,147,296,149,369,-23.8,35.6,14.9,720,205,67,206.69,745
3820732548,Rubus lasiococcus,45.45372,-121.66807,1001,9.6,19.6,1.3,18.4,2320,276,8.5,71.2,155,2142,3227,185,267,125,309,185,185,-21.2,37.6,14.2,779,288,69,165.34,1079
3820730379,Rubus lasiococcus,44.27628,-122.13804,1250,10.5,19.7,3.6,16.1,2273,361,9,54.6,97,2279,2925,183,272,133,307,174,86,-18.4,39.9,15.6,909,293,62,141.27,1124
3820728452,Rubus lasiococcus,42.942,-122.1064,1882,7,16.6,-0.4,17,1319,168,12.9,98.7,273,1498,4044,56,187,171,275,104,260,-27.3,37,15.4,839,437,57,59.02,652
3820726519,Rubus lasiococcus,43.97501,-121.85798,1651,7.5,17,-0.1,17.1,2009,304,8.7,55.9,244,1587,3892,67,205,162,283,122,315,-25.1,36.5,15.3,810,292,61,131.33,709
3820726381,Rubus lasiococcus,45.53999,-122.09458,1067,9.2,18.3,1.7,16.6,3405,522,5.7,35,150,1987,3296,120,266,132,305,173,245,-19.9,36.9,14.3,780,163,68,273.57,943
3820725139,Rubus lasiococcus,43.5731,-121.9972,1524,8.1,17.9,0.2,17.6,1246,182,14.5,98.2,218,1755,3689,92,204,161,277,116,164,-25.6,37.9,16.6,910,465,57,43.18,816
3820724147,Rubus lasiococcus,42.3789,-122.2111,1518,9.2,19.4,1,18.3,1050,148,18.2,130.6,177,2039,3362,156,216,151,281,131,98,-25.1,39.2,16.1,990,551,55,12.33,1008
3820722137,Rubus lasiococcus,44.1797,-121.8386,1863,6.5,15.9,-0.8,16.7,2612,403,6.3,39.5,306,1362,4238,41,184,169,278,109,574,-26.9,35.4,15.7,779,220,60,196.26,570
3820721066,Rubus lasiococcus,45.5256,-122.09471,1219,8.7,17.8,1.1,16.6,3597,545,5.2,32.6,175,1848,3490,98,254,138,301,163,334,-21,36.4,14.8,760,144,68,295.66,859
3820713388,Rubus lasiococcus,42.942013,-122.106389,1882,7,16.6,-0.4,17,1319,168,12.9,98.7,273,1498,4044,56,187,171,275,104,260,-27.3,37,15.4,839,437,57,59.01,652
3820709143,Rubus lasiococcus,44.208973,-122.367268,1402,10.3,19.5,3.8,15.7,2438,350,8.3,55.6,98,2205,2975,162,271,135,308,174,97,-18.5,39.4,15.1,879,279,63,161.24,1068
3820708114,Rubus lasiococcus,44.24734,-121.83805,1578,7.3,16.7,-0.3,16.9,2468,365,7,45.7,255,1538,3961,58,196,166,279,113,414,-25.8,36.6,16.3,823,263,59,175.81,673
3820660739,Rubus lasiococcus,43.5858,-122.6527,1766,9.2,18.6,2.1,16.5,2204,294,8.7,63.3,144,1962,3326,123,248,148,303,155,168,-20.8,37.3,14.9,831,290,65,145.83,935
3820660521,Rubus lasiococcus,44.2136,-121.8881,1463,8.5,17.7,1.2,16.5,2385,364,7.7,48.7,178,1790,3555,91,225,155,289,134,231,-23.2,37.5,15.7,864,273,60,162,823
